informal,formal,point_indexes,label,len_label
kenapa sekarang malah makin susah sinyal ya ? padahal posisi saya hnya sekitar xnumberx kilometer dengan gedung xuserx cc,mengapa sekarang sinyal malah makin susah ? padahal posisi saya hanya sekitar xnumberx kilometer dari gedung xuserx .,"[2, 0, 6, 4, 5, 8, 3, 0, 9, 10, 11, 14, 0, 0, 15, 16, 17, 18, 19, 21, 0, 22, 23, 24, 26, 0, 0]","[4, 3, 2, 2, 2, 2, 2, 3, 2, 2, 2, 4, 3, 3, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 4, 3, 2]",27
ini saya sudah melakukn pembayaran tapi sampai skrng blm terverifikasi pym / xnumberx / xix / ix / xnumberx,"saya sudah melakukan pembayaran . namun , hingga sekarang belum terverifikasi pym / xnumberx / xix / ix / xnumberx .","[2, 0, 3, 7, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 0]","[2, 3, 2, 4, 3, 3, 3, 9, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2]",36
"coba juga di jam tengah malam , biasanya jam² im3 lancar",coba juga di jam tengah malam . biasanya jam² im3 lancar .,"[1, 2, 3, 4, 5, 6, 8, 0, 9, 10, 11, 12, 13, 14, 0]","[2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 4, 2]",15
hi xuserx bs cek dm saya,"hai xuserx , bisa cek dm saya ?","[2, 0, 3, 4, 6, 0, 7, 8, 9, 0]","[4, 3, 2, 2, 5, 3, 2, 2, 4, 2]",10
dari tadi begini terus . . ini kenapa ya min . . aku dm mimin juga gk bs,dari tadi selalu seperti ini . ini kenapa ya admin . aku kirim pesan admin juga tidak bisa .,"[1, 2, 7, 0, 0, 0, 8, 6, 9, 11, 0, 13, 20, 17, 0, 0, 0, 12, 0, 0, 0]","[2, 2, 5, 3, 3, 3, 4, 2, 2, 4, 3, 2, 2, 6, 3, 3, 3, 5, 3, 3, 2]",21
"ka banyu isi xnumberx bukan ? kalo iya , ngisi ovo dr mandiri minimal xnumberx skrg","kakak banyu isi xnumberx bukan ? kalau ya , isi ovo dari mandiri minimal xnumberx sekarang .","[2, 0, 3, 4, 5, 6, 7, 8, 9, 12, 0, 0, 15, 0, 0, 16, 18, 0, 19, 20, 21, 22, 23, 27, 0, 0, 0, 0]","[4, 3, 2, 2, 2, 2, 2, 2, 2, 5, 3, 3, 4, 3, 3, 2, 4, 3, 2, 2, 2, 2, 2, 5, 3, 3, 3, 2]",28
xnumberx xnumberx rb ikhlasin aja sih kak hehehe . mumpung lagi hari jumat . kasian nanti drivernya kena peringatan . mgkn drivernya ngira itu uang tip . hehe,xnumberx ribu ikhlaskan saja kak hehe . mumpung lagi hari jumat . kasihan nanti drivernya terkena peringatan . mungkin drivernya mengira itu uang tip . hehe .,"[1, 2, 3, 4, 10, 0, 0, 0, 0, 0, 14, 0, 0, 0, 41, 0, 42, 18, 19, 20, 21, 22, 25, 0, 0, 26, 27, 29, 0, 30, 33, 0, 0, 34, 37, 0, 0, 38, 39, 16, 17, 40, 0]","[2, 2, 2, 2, 4, 3, 3, 3, 3, 3, 5, 3, 3, 3, 2, 3, 5, 2, 2, 2, 2, 2, 4, 3, 3, 2, 2, 4, 3, 2, 4, 3, 3, 2, 4, 3, 3, 2, 2, 2, 2, 2, 2]",43
halo gojek tolong masalah di selesai kan . dan xuserx sy udah follow up lg ya ini .,halo gojek . tolong masalah diselesaikan . dan xuserx saya sudah follow up lagi ini .,"[1, 2, 3, 9, 5, 21, 0, 0, 0, 4, 11, 12, 13, 16, 0, 0, 17, 20, 0, 0, 22, 10, 0]","[2, 2, 2, 2, 2, 4, 3, 3, 3, 2, 2, 2, 2, 5, 3, 3, 2, 4, 3, 3, 4, 2, 2]",23
"tanya aja pasien2 bpjs yg marah2 hari ini , kenyang bgt ih dimarahin gegara "" bpjs ribet "" hadeuuh ~","tanya saja pasien - pasien bpjs yang marah - marah hari ini . saya kenyang sekali dimarahi gara - gara "" bpjs yang merepotkan .","[1, 3, 0, 5, 0, 6, 7, 9, 0, 11, 0, 12, 14, 0, 18, 0, 0, 0, 19, 23, 0, 0, 0, 24, 25, 26, 34, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 4, 3, 5, 3, 2, 2, 4, 3, 5, 3, 2, 5, 3, 4, 3, 3, 3, 2, 6, 3, 3, 3, 2, 2, 2, 6, 3, 3, 3, 3, 3, 3, 3, 2]",35
"sy pindah kartu simpati lama ke xnumberx g . katanya ada bonus kuota internet , tp kok sy ga dapet . mhon penjelasannya !","saya pindah kartu simpati lama ke xnumberx g . katanya ada bonus kuota internet , namun mengapa saya tidak mendapatkannya ? mohon penjelasannya !","[2, 0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 27, 0, 0, 0, 0, 0, 0, 0, 0, 28, 29, 0]","[4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 10, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2]",30
gw top up kok saldonya berkurang sendiri gimana tuh,"saya top - up kenapa saldonya berkurang sendiri , bagaimana itu ?","[2, 0, 3, 5, 0, 6, 7, 8, 11, 0, 0, 0]","[4, 3, 4, 4, 3, 2, 2, 2, 7, 3, 3, 2]",12
saldo shopeepay sya belum kembali . nomor pemesanan : xnumberx xnumberx xnumberx xnumberx xnumberx xnumberx xnumberx xnumberx xnumberx xnumberx xnumberx tn24,saldo shopee pay saya belum kembali . nomor pemesanan : xnumberx xnumberx xnumberx xnumberx xnumberx xnumberx xnumberx xnumberx xnumberx xnumberx xnumberx tn24 .,"[1, 2, 3, 7, 0, 0, 0, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 0]","[2, 2, 2, 5, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2]",60
"sudah kak budi , tolong ditindak lanjuti yah . makasih","sudah kak budi , tolong ditindaklanjuti . terima kasih .","[1, 2, 3, 4, 5, 10, 0, 0, 0, 0, 13, 0, 0, 0]","[2, 2, 2, 2, 2, 4, 3, 3, 3, 3, 6, 3, 3, 2]",14
hah ? jadi nanya nya nanti aja ya kalo udah ada masalah ? kalo sblm gak usah ?,hah ? jadi tanyanya nanti saja ya kalau sudah ada masalah ? kalau sebelum tidak usah ?,"[1, 2, 3, 7, 0, 0, 0, 9, 0, 12, 0, 0, 13, 14, 19, 0, 0, 0, 0, 20, 21, 0]","[2, 2, 2, 5, 3, 3, 3, 4, 3, 5, 3, 3, 2, 2, 6, 3, 3, 3, 3, 2, 2, 2]",22
halo min mohon d bales dm saya,halo admin mohon dibalas pesan saya .,"[1, 3, 0, 8, 0, 0, 0, 0, 9, 0]","[2, 4, 3, 5, 3, 3, 3, 3, 4, 2]",10
memang ini provider isiny bangsat alias maling dan penipu konsumen,memang ini provider isinya bangsat alias maling dan penipu konsumen .,"[1, 2, 3, 6, 0, 0, 7, 8, 9, 10, 11, 12, 13, 0]","[2, 2, 2, 4, 3, 3, 2, 2, 2, 2, 2, 2, 4, 2]",14
min kebijakan baru kah dana dilepas tanggal xnumberx padahal tanggal xnumberx pembeli udah konfirmasi pesanan,"admin , kebijakan barukah dana dilepas tanggal xnumberx ? padahal tanggal xnumberx pembeli sudah konfirmasi pesanan .","[2, 0, 3, 5, 0, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 0, 21, 22, 0]","[5, 3, 2, 4, 3, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 4, 3, 2, 4, 2]",23
maap kak nomor saya kena sedot pulsa rp xnumberx sdh xnumberx kali ngisi gimana unreg nya mohon solusinya trim,maaf kak . nomor saya terpotong pulsanya rp2000 . sudah xnumberx kali isi . bagaimana unregnya ? mohon solusinya . terima kasih .,"[3, 0, 0, 4, 5, 9, 0, 0, 0, 10, 11, 12, 13, 14, 20, 0, 0, 0, 0, 0, 24, 0, 0, 0, 25, 27, 0, 28, 30, 0, 0]","[4, 3, 3, 4, 2, 4, 3, 3, 3, 4, 7, 2, 2, 2, 2, 3, 3, 3, 3, 3, 6, 3, 3, 3, 2, 5, 3, 2, 7, 3, 2]",31
ayo dong m - bca collab sama kai biar makin mudah . liat tampilan klikpay di henfon tuh ga enak,ayo m - bca kolaborasi dengan kai agar makin mudah . lihat tampilan klikpay di handphone itu tidak nyaman .,"[1, 3, 0, 4, 5, 9, 0, 0, 0, 11, 0, 12, 13, 15, 0, 16, 17, 18, 19, 26, 0, 0, 0, 0, 0, 0, 0]","[2, 2, 3, 2, 2, 5, 3, 3, 3, 4, 3, 2, 2, 4, 3, 2, 2, 2, 2, 8, 3, 3, 3, 3, 3, 3, 2]",27
"min , kenapa jaringan idup mati terus ya ? kudu pindah2 apn baru konek .","admin , kenapa jaringan selalu hidup mati ? harus pindah - pindah apn baru tersambung .","[2, 0, 3, 4, 7, 0, 0, 10, 0, 0, 12, 0, 14, 0, 15, 16, 19, 0, 0, 20, 0]","[4, 3, 2, 2, 5, 3, 3, 2, 3, 3, 4, 3, 5, 3, 2, 2, 4, 3, 3, 2, 2]",21
ini min minta tolong di cek sudah sampe mana . masa sudah xnumberx minggu blm sampe . tolong banget min di update smp mana,"ini min , minta tolong diperiksa sudah sampai mana . masa , sudah xnumberx minggu belum sampai . tolong banget admin , diperbaharui sampai mana .","[1, 2, 3, 4, 7, 0, 0, 9, 0, 10, 11, 12, 13, 14, 15, 16, 17, 21, 0, 0, 0, 22, 23, 28, 0, 0, 0, 0, 29, 0]","[2, 2, 4, 2, 4, 3, 3, 4, 3, 2, 2, 4, 2, 2, 2, 2, 2, 5, 3, 3, 3, 2, 2, 7, 3, 3, 3, 3, 4, 2]",30
ga ada yang mau ngambil karena destinasinya jauh ?,tidak ada yang mau mengambil karena destinasinya jauh ?,"[2, 0, 3, 4, 8, 0, 0, 0, 9, 10, 11, 12, 13, 0]","[4, 3, 2, 2, 4, 3, 3, 3, 2, 2, 2, 2, 2, 2]",14
besok aku ke kampus jam xnumberx . pesen grabnya dari sekarang . minn saldo ovoku tinggal xnumberx xnumberx k . kalau aku pesen grab bsk tinggal xnumberx rupiah,"besok aku ke kampus jam xnumberx . pesan grabnya dari sekarang . admin , saldo ovo aku tinggal xnumberx ribu . jika aku pesan grab besok , tinggal xnumberx rupiah .","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 0, 0, 14, 15, 16, 17, 18, 21, 0, 0, 22, 36, 0, 25, 26, 27, 28, 48, 0, 0, 0, 0, 0, 39, 0, 43, 0, 0, 40, 24, 0, 0, 44, 45, 46, 47, 34, 49, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 3, 2, 2, 2, 2, 2, 5, 3, 3, 2, 4, 3, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 6, 3, 2, 3, 3, 2, 5, 3, 3, 2, 2, 2, 2, 4, 4, 2]",50
"tapi pas berangkatnya lebih murah , ini gimana si ? botani geser xnumberx km ?","tetapi , saat berangkatnya lebih murah , ini bagaimana ? botani bergeser xnumberx km ?","[7, 0, 0, 4, 5, 6, 8, 3, 11, 0, 0, 12, 15, 0, 0, 16, 17, 18, 19, 20, 21, 0]","[4, 3, 3, 2, 2, 2, 4, 4, 4, 3, 3, 2, 4, 3, 3, 2, 2, 2, 2, 2, 2, 2]",22
mau tanya no pesanan xnumberx kapan dikirimnya ya ? dari kemarin masih pengemasan blm berubah,mau bertanya nomor pesanan xnumberx kapan dikirimnya ? dari kemarin masih pengemasan belum berubah .,"[1, 4, 0, 0, 5, 6, 7, 8, 9, 10, 11, 13, 0, 14, 15, 16, 17, 18, 21, 0, 0, 22, 0]","[2, 5, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 4, 3, 3, 4, 2]",23
xnumberx xnumberx hari kayak gini ke bsd aja bermasalah kenapa ya,xnumberx xnumberx hari seperti ini . ke bsd saja bermasalah . mengapa ya ?,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 0, 0, 13, 15, 0, 17, 0, 18, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 3, 3, 2, 4, 3, 5, 3, 4, 2]",19
jangan tolak aku ya xuserx udah sering ditolak di dunia nyatapun,jangan tolak aku ya xuserx . sudah sering ditolak di dunia nyata juga .,"[1, 2, 3, 4, 5, 6, 7, 9, 0, 10, 11, 12, 13, 15, 0, 0]","[2, 2, 2, 2, 2, 2, 2, 5, 3, 2, 2, 2, 2, 5, 3, 2]",16
baik intinya kuota trf gratis ke rekening bank itu xnumberx kali ya,"baik . intinya , kuota transfer gratis ke rekening bank itu maksimal xnumberx kali ya .","[1, 2, 3, 6, 0, 0, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0]","[2, 4, 4, 4, 3, 3, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 4, 2]",18
"saya baru saja dm , mohon di cek dm nya . terima kasih","saya baru saja dm , mohon diperiksa dm - nya . terima kasih .","[1, 2, 3, 4, 5, 6, 9, 0, 0, 10, 11, 12, 13, 14, 0]","[2, 2, 2, 2, 2, 2, 4, 3, 3, 4, 2, 2, 2, 4, 2]",15
xtra kuota kok ga ada di aplikasi ?,xtra kuota kenapa tidak ada di aplikasi ?,"[1, 2, 3, 6, 0, 0, 7, 8, 9, 10, 0]","[2, 2, 2, 5, 3, 3, 2, 2, 2, 2, 2]",11
"kak , tadi coba mau beli pulsa telkomsel xnumberx xnumberx xnumberx k , tapi koq dibatalkan mulu ya ? apa stok nya lagi kosong ?","kak , tadi coba mau beli pulsa telkomsel xnumberx xnumberx xnumberx k , tapi kenapa dibatalkan terus ? apa stoknya lagi kosong ?","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 0, 29, 0, 0, 0, 30, 31, 33, 0, 34, 35, 36, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 4, 3, 3, 3, 2, 2, 4, 3, 2, 2, 2, 2]",37
"selamat pagi min xuserx , tolong trouble ticket id ttb000003452245 di follow up . terima kasih","selamat pagi admin xuserx , tolong tiket bermasalah id ttb000003452245 di follow up . terima kasih .","[1, 2, 4, 0, 5, 6, 7, 8, 14, 0, 0, 0, 0, 0, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 0]","[2, 2, 4, 3, 2, 2, 2, 2, 5, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2]",30
siapp terimakasih ya . mungkin karena saya udah terlalu malam juga kayaknya itu ya haha .,"siap , terima kasih . mungkin karena saya sudah terlalu malam juga hahaha .","[1, 5, 0, 0, 0, 6, 7, 8, 10, 0, 11, 12, 16, 0, 0, 0, 18, 0, 19, 0]","[2, 6, 3, 3, 3, 2, 2, 2, 4, 3, 2, 2, 2, 3, 3, 3, 4, 3, 2, 2]",20
": mas , agak cpt ya udh laper nih : oke mba , ditunggu : sama nnti temenin saya ya mas rumah lagi sepi nih : .","mas , tolong sedikit lebih cepat ya . saya sudah lapar . siap mbak , ditunggu . sama nanti , tolong temani saya ya mas . rumahnya lagi sepi .","[2, 0, 3, 7, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 17, 19, 0, 26, 0, 0, 0, 0, 0, 16, 27, 29, 0, 30, 34, 0, 0, 25, 0]","[2, 3, 2, 7, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 4, 3, 9, 3, 3, 3, 3, 3, 8, 2, 5, 3, 2, 4, 3, 3, 2, 2]",35
"dear admin , apakah kuota transfer dan cashout gabungan atau berbeda ? thanks","dear admin , apakah kuota transfer dan cashout gabungan atau berbeda ? terima kasih .","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 0, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 3, 2]",16
mantappu belanja eh dapat bonus . yuk yg disekitaran boleh rapatkan barisan berburu bonus lewat xnumberx store terdekat,mantap belanja eh dapat bonus . yuk yang disekitaran boleh rapatkan barisan berburu bonus lewat xnumberx store terdekat .,"[1, 3, 0, 4, 5, 6, 7, 8, 10, 0, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 0]","[2, 2, 3, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2]",26
"min , jaringan xnumberx g dilokasi ini error . tolong dibantu cek dong . tks before","admin , jaringan xnumberx g dilokasi ini error . tolong dibantu cek . terima kasih sebelumnya .","[2, 0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 0, 22, 0, 0, 0, 0]","[4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 7, 3, 3, 3, 2]",23
kantor post pulo gadung buka sampai jam berapa ya ? saya pengen melakukan pembayaran,kantor pos pulo gadung buka sampai jam berapa ? saya ingin melakukan pembayaran .,"[1, 3, 0, 4, 5, 6, 7, 8, 9, 11, 0, 12, 14, 0, 15, 16, 0]","[2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 4, 3, 2, 4, 2]",17
"jaringan bermasalah ga ada ? kemarin baru ngisi , sore ini sudah lemot parah , blm fup ya ! sinyal perbaiki daerah neglasari , tangerang .","jaringan bermasalah tidak ada ? kemarin baru mengisi , sore ini sudah lambat parah . belum fup ! sinyal perbaiki daerah neglasari , tangerang .","[1, 2, 4, 0, 5, 6, 7, 10, 0, 0, 11, 12, 13, 16, 0, 0, 33, 0, 0, 0, 21, 23, 0, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 20, 0]","[2, 2, 4, 3, 2, 2, 2, 4, 3, 3, 2, 2, 2, 4, 3, 3, 2, 3, 3, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2]",35
top up brizi dikenakan biaya atau gratis ? minimal top up berapa ?,apakah top up brizi dikenakan biaya atau gratis ? minimal top up berapa ?,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]","[4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",16
min mau nanya kalo beli paket combo ada kuota lokal nh itu tuh apa ya ?,"admin , ingin bertanya . kalau membeli paket kombo terdapat kuota lokal , itu apa ?","[7, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 12, 14, 0, 16, 0, 18, 0, 19, 0]","[10, 3, 3, 3, 3, 3, 3, 6, 3, 3, 3, 2, 4, 3, 2, 3, 2, 3, 2, 2]",20
kya engga asing ini tempat 🤔,seperti tidak asing tempat ini .,"[5, 0, 0, 0, 0, 7, 9, 6, 0, 0]","[5, 3, 3, 3, 3, 2, 4, 2, 3, 2]",10
u drunk xuserx ? lol cc,kamu mabuk xuserx ? hahaha,"[5, 0, 0, 0, 0, 6, 7, 8, 11, 0, 0, 0]","[5, 3, 3, 3, 3, 2, 2, 2, 5, 3, 3, 2]",12
min undang jd star seller dong . syarat2 sdh terkumpul nich . wkwk,"admin , undang jadi start seller dong . syarat - syarat sudah terkumpul . hahaha .","[2, 0, 5, 0, 0, 6, 7, 8, 9, 12, 0, 0, 14, 0, 19, 0, 0, 0, 0, 0]","[5, 3, 5, 3, 3, 2, 2, 2, 2, 6, 3, 3, 2, 3, 6, 3, 3, 3, 3, 2]",20
"masalahnya email saya pada akun tsb lupa password , saya sudah mengikuti cara mengganti email hanya saja tidak bisa terganti email tsb",masalahnya email saya pada akun tersebut lupa password . saya sudah mengikuti cara mengganti email hanya saja tidak bisa terganti email tersebut .,"[1, 2, 3, 4, 5, 7, 0, 8, 10, 0, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 0, 0]","[2, 2, 2, 2, 2, 4, 3, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 3, 2]",25
pesta kuota apa ya min ?,pesta kuota apa admin ?,"[1, 2, 3, 6, 0, 0, 7, 0]","[2, 2, 2, 4, 3, 3, 2, 2]",8
gak gitu min disini pada demo2 gakjls kasian para driver yang uangnya di gopay kaya saya min,"tidak seperti itu admin , di sini pada demo - demo tidak jelas , kasihan para driver yang uangnya di gopay seperti saya admin .","[17, 0, 0, 0, 0, 6, 13, 0, 0, 0, 0, 0, 0, 14, 15, 16, 18, 5, 19, 20, 22, 0, 24, 0, 0]","[8, 3, 3, 3, 3, 2, 9, 3, 3, 3, 3, 3, 3, 2, 2, 2, 4, 4, 2, 2, 4, 3, 5, 3, 2]",25
jp xphonex paket blm sampe kepenerima tapi sudah tertulis diterima,jp xphonex paket belum sampai ke penerima tapi sudah tertulis diterima .,"[1, 2, 3, 4, 5, 12, 0, 0, 0, 0, 0, 0, 13, 14, 15, 16, 0]","[2, 2, 2, 2, 2, 7, 3, 3, 3, 3, 3, 3, 2, 2, 2, 4, 2]",17
"hi min , utk x card apakah kartuny bisa request d booth ? dan apakah transaksi xcard bisa via aplikasi ? atau hanya via kartu ?","hai admin , untuk x card apakah saya bisa mengajukan permohonan untuk kartunya di booth ? dan apakah transaksi x card bisa lewat aplikasi ? ataukah hanya lewat kartu ?","[3, 0, 0, 5, 0, 6, 7, 10, 14, 0, 8, 0, 0, 0, 15, 16, 17, 18, 19, 20, 22, 0, 24, 0, 25, 27, 0, 29, 0, 30, 31, 0]","[5, 3, 3, 4, 3, 2, 2, 4, 5, 3, 6, 3, 3, 3, 2, 2, 2, 2, 2, 2, 4, 3, 4, 3, 2, 4, 3, 4, 3, 2, 2, 2]",32
halo min xuserx saya punya kode voucher dr telkomsel poin terkait hari pelanggan nasional . tp smpai sekarang kode tsb tidak bisa digunakan ?,"halo admin xuserx , saya punya kode voucher dari telkomsel poin terkait hari pelanggan nasional . tapi sampai sekarang kode tersebut tidak bisa digunakan .","[1, 3, 0, 4, 5, 6, 7, 8, 9, 10, 11, 13, 0, 14, 15, 16, 17, 18, 19, 23, 0, 0, 0, 24, 26, 0, 27, 28, 30, 0, 0]","[2, 4, 3, 2, 2, 4, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 2, 5, 3, 3, 3, 2, 4, 3, 2, 2, 4, 3, 2]",31
"ya ampun masih xnumberx g ini , kagak d bener benerin parah","ya ampun , ini masih xnumberx g dan tidak kunjung diperbaiki . parah .","[1, 2, 10, 4, 5, 6, 7, 8, 17, 3, 9, 0, 0, 0, 0, 0, 0, 18, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 8, 2, 2, 3, 3, 3, 3, 3, 3, 4, 2]",19
min maaf lagi gangguan apa gimana ? dari tadi ga konek internet terus,"admin , maaf . sedang gangguan atau bagaimana ? dari tadi selalu tidak dapat menghubungkan ke internet .","[2, 0, 4, 0, 7, 0, 0, 8, 9, 13, 0, 0, 0, 15, 0, 0]","[5, 3, 5, 3, 5, 3, 3, 2, 2, 8, 3, 3, 3, 4, 3, 2]",16
thank you xuserx lagi krisis moneter gini sangat berharga untukku 🤣 🤣,"terima kasih xuserx . sedang krisis moneter seperti ini , sangat berharga untukku .","[3, 0, 0, 4, 5, 7, 0, 8, 10, 0, 11, 12, 15, 0, 0, 0]","[5, 3, 3, 2, 2, 5, 3, 2, 6, 3, 2, 2, 4, 3, 3, 2]",16
"admin tolong respon dm saya ya , thanks",admin . tolong respon dm saya . terima kasih .,"[1, 2, 3, 4, 5, 9, 0, 0, 0, 0]","[2, 4, 2, 2, 2, 7, 3, 3, 3, 2]",10
"coba cek di daerah bandar lampung banyak yg kasih keluhan yang sama min , siapa tau ada masalah , yakali xnumberx jam mitranya sibuk terus 🤔","coba periksa di daerah bandar lampung , banyak yang mengeluhkan hal yang sama . siapa tahu , ada masalah . masa , xnumberx jam mitranya selalu sibuk .","[1, 3, 0, 4, 5, 6, 14, 11, 0, 0, 0, 12, 15, 0, 7, 19, 0, 18, 22, 17, 0, 0, 23, 24, 25, 26, 27, 28, 29, 32, 0, 0, 0]","[2, 4, 3, 2, 2, 2, 2, 2, 3, 3, 3, 6, 4, 3, 2, 4, 3, 2, 6, 2, 3, 3, 2, 2, 2, 2, 2, 2, 4, 4, 3, 3, 2]",33
sinyal telkomsel juga tidak bisa diakses sama sekali,sinyal telkomsel juga tidak bisa diakses sama sekali .,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 4, 2]",10
gua ga pernah begini soalnya wkwkwk,"karena saya tidak pernah seperti ini , hahaha .","[3, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 3, 3, 9, 3, 3, 3, 3, 3, 3, 3, 3, 2]",13
"nyobain trivia , layanan baru dari xuserx seru juga ternyata ya","mencoba trivia , layanan baru dari xuserx seru juga ternyata .","[4, 0, 0, 0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 0, 0]","[4, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2]",18
dengan alikasi gopay xuserx gojek xuserx berhasil masuk dalam daftar perusahaan yang dinilai berhasil mengubah dunia . wow !,"dengan aplikasi go - pay xuserx , go - jek xuserx berhasil masuk dalam daftar perusahaan yang dinilai berhasil merubah dunia . wow !","[1, 4, 0, 0, 7, 0, 0, 8, 9, 10, 12, 0, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 0, 25, 26, 27, 28, 0]","[2, 4, 3, 3, 5, 3, 3, 2, 2, 4, 6, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2]",29
besok ada surprise deal xnumberx xnumberx gb lagi gak ? saya mau beli,apakah besok ada surprise deal xnumberx xnumberx gb ? saya mau beli .,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 0, 0, 19, 20, 21, 22, 0]","[4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 2, 4, 2]",23
"min akun saya sudah xnumberx bulan di tangguhkan , selama xnumberx bulan saya juga sering minta penangguhan tp tetep aja","admin , akun saya sudah xnumberx bulan ditangguhkan . selama xnumberx bulan saya juga sering meminta penangguhan tetapi tetap saja .","[13, 0, 3, 4, 5, 6, 7, 8, 9, 14, 0, 0, 0, 2, 15, 16, 17, 18, 19, 20, 21, 22, 24, 0, 29, 0, 0, 0, 0, 0]","[4, 3, 2, 2, 2, 2, 2, 2, 2, 5, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 7, 3, 3, 3, 3, 2]",30
