informal,formal,point_indexes,label,len_label
btw mas tolong dikasih tau ke system analyst - nya kalau logikanya suruh seperti itu . klo gak nanti saya yang turun tangan buat ngoding appsnya .,mas tolong dikasih tahu ke system analyst - nya kalau logikanya disuruh seperti itu . kalau tidak nanti saya yang turun tangan untuk coding aplikasinya .,"[3, 0, 0, 4, 5, 7, 0, 8, 9, 10, 11, 12, 13, 14, 15, 17, 0, 18, 19, 22, 0, 0, 23, 24, 25, 26, 32, 0, 0, 0, 0, 0, 33, 34, 0]","[2, 3, 3, 2, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 5, 3, 3, 2, 2, 2, 2, 7, 3, 3, 3, 3, 3, 2, 2, 2]",35
sama masih jg jaringan naik turun,sama . masih juga jaringan naik turun .,"[1, 2, 4, 0, 5, 6, 7, 0]","[2, 4, 4, 3, 2, 2, 4, 2]",8
bolehkah meminta uang parkir pada customer saat membelikan makanan grabfood,bolehkah meminta uang parkir pada pelanggan saat membelikan makanan grabfood ?,"[1, 2, 3, 4, 5, 7, 0, 8, 9, 10, 11, 12, 13, 14, 0]","[2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 2, 4, 2]",15
"pagi min , ini saya top up pulsa ko gagal terus ya . itu kenapa ya min ?",pagi admin . ini saya top up pulsa mengapa gagal terus ? itu kenapa admin ?,"[1, 13, 0, 0, 5, 6, 7, 8, 10, 0, 11, 18, 0, 4, 15, 19, 0, 0, 14, 0]","[2, 4, 3, 3, 2, 2, 2, 2, 4, 3, 2, 2, 3, 2, 2, 5, 3, 3, 2, 2]",20
"kemarin saya dpt notif promo xxxnumberxxx rb goride dari & ke st duren kalibata , tp wkt saya pencet gaada apa2 . cara pakenya gmn ya ?",kemarin saya dapat notifikasi promo xxxnumberxxx ribu goride dari & ke stasiun duren kalibata . tapi waktu saya tekan tidak ada apa - apa . cara pakainya bagaimana ?,"[1, 2, 4, 0, 5, 6, 7, 8, 9, 10, 11, 13, 0, 14, 15, 16, 17, 19, 0, 20, 32, 0, 0, 0, 0, 30, 0, 0, 0, 0, 33, 0, 25, 35, 0, 39, 0, 0, 0, 40, 0]","[2, 2, 4, 3, 2, 4, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 4, 3, 2, 2, 3, 3, 3, 3, 6, 3, 3, 3, 3, 6, 3, 5, 4, 3, 4, 3, 3, 3, 2, 2]",41
sudah min . tolong dong . beli token listrik mah lancar,"sudah admin , tolong , beli token listrik lancar .","[1, 4, 0, 0, 7, 0, 13, 8, 9, 10, 12, 0, 6, 0]","[2, 5, 3, 3, 4, 3, 2, 2, 2, 2, 2, 3, 2, 2]",14
"mau tanya . buat dapet promo ini , syaratnya harus isi ulang leway myim3 aja ? kalo beli pulsa elektrik gitu gak bakal dapet bonus ini ?","mau bertanya . untuk mendapatkan promo ini , syaratnya harus isi ulang lewat myim3 saja ? kalau beli pulsa elektrik seperti itu , apakah tidak akan dapat bonus ini ?","[1, 3, 0, 6, 0, 0, 7, 8, 9, 10, 11, 12, 15, 0, 0, 16, 17, 19, 0, 21, 0, 22, 23, 28, 0, 0, 0, 0, 29, 30, 31, 0]","[2, 4, 3, 5, 3, 3, 2, 2, 2, 2, 2, 2, 4, 3, 3, 2, 2, 4, 3, 4, 3, 2, 2, 10, 3, 3, 3, 3, 2, 2, 2, 2]",32
"untuk biaya adm dan tambahannya itu , dipotong langsung dari uang transfernya itu ?","untuk biaya administrasi dan tambahannya , dipotong langsung dari uang transfer tersebut ?","[1, 2, 5, 0, 0, 6, 7, 9, 0, 10, 11, 12, 13, 14, 17, 0, 0, 18, 0]","[2, 2, 4, 3, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2, 4, 3, 3, 2, 2]",19
"cuman mau nanya min , untuk subscription grabfood ada minimal pembelian ga ?",hanya mau nanya admin . untuk subscription grabfood ada minimal pembelian tidak ?,"[2, 0, 3, 4, 7, 0, 0, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 0, 20, 0]","[4, 3, 2, 2, 5, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2]",21
kenapa sekarang malah makin susah sinyal ya ? padahal posisi saya hnya sekitar xxxnumberxxx kilometer dengan gedung xxxuserxxx cc,mengapa sekarang sinyal malah makin susah ? padahal posisi saya hanya sekitar xxxnumberxxx kilometer dari gedung xxxuserxxx .,"[2, 0, 6, 4, 5, 8, 3, 0, 9, 10, 11, 14, 0, 0, 15, 16, 17, 18, 19, 20, 22, 0, 23, 24, 25, 26, 28, 0, 0]","[4, 3, 2, 2, 2, 2, 2, 3, 2, 2, 2, 4, 3, 3, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 4, 3, 2]",29
ini saya sudah melakukn pembayaran tapi sampai skrng blm terverifikasi pym / xxxnumberxxx / xix / ix / xxxnumberxxx,"saya sudah melakukan pembayaran . namun , hingga sekarang belum terverifikasi pym / xxxnumberxxx / xix / ix / xxxnumberxxx .","[2, 0, 3, 7, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 0]","[2, 3, 2, 4, 3, 3, 3, 9, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2]",38
"coba juga di jam tengah malam , biasanya jam² im3 lancar",coba juga di jam tengah malam . biasanya jam² im3 lancar .,"[1, 2, 3, 4, 5, 6, 8, 0, 9, 10, 11, 12, 13, 14, 0]","[2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 4, 2]",15
hi xxxuserxxx bs cek dm saya,"hai xxxuserxxx , bisa cek dm saya ?","[2, 0, 3, 4, 5, 7, 0, 8, 9, 10, 0]","[4, 3, 2, 2, 2, 5, 3, 2, 2, 4, 2]",11
dari tadi begini terus . . ini kenapa ya min . . aku dm mimin juga gk bs,dari tadi selalu seperti ini . ini kenapa ya admin . aku kirim pesan admin juga tidak bisa .,"[1, 2, 7, 0, 0, 0, 8, 6, 9, 11, 0, 13, 20, 17, 0, 0, 0, 12, 0, 0, 0]","[2, 2, 5, 3, 3, 3, 4, 2, 2, 4, 3, 2, 2, 6, 3, 3, 3, 5, 3, 3, 2]",21
"ka banyu isi xxxnumberxxx bukan ? kalo iya , ngisi ovo dr mandiri minimal xxxnumberxxx skrg","kakak banyu isi xxxnumberxxx bukan ? kalau ya , isi ovo dari mandiri minimal xxxnumberxxx sekarang .","[2, 0, 3, 4, 5, 6, 7, 8, 9, 10, 13, 0, 0, 16, 0, 0, 17, 19, 0, 20, 21, 22, 23, 24, 25, 29, 0, 0, 0, 0]","[4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 5, 3, 3, 4, 3, 3, 2, 4, 3, 2, 2, 2, 2, 2, 2, 5, 3, 3, 3, 2]",30
xxxnumberxxx xxxnumberxxx rb ikhlasin aja sih kak hehehe . mumpung lagi hari jumat . kasian nanti drivernya kena peringatan . mgkn drivernya ngira itu uang tip . hehe,xxxnumberxxx ribu ikhlaskan saja kak hehe . mumpung lagi hari jumat . kasihan nanti drivernya terkena peringatan . mungkin drivernya mengira itu uang tip . hehe .,"[1, 2, 3, 4, 5, 12, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 43, 0, 44, 20, 21, 22, 23, 24, 27, 0, 0, 28, 29, 31, 0, 32, 35, 0, 0, 36, 39, 0, 0, 40, 41, 18, 19, 42, 0]","[2, 2, 2, 2, 2, 4, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 2, 3, 5, 2, 2, 2, 2, 2, 4, 3, 3, 2, 2, 4, 3, 2, 4, 3, 3, 2, 4, 3, 3, 2, 2, 2, 2, 2, 2]",45
halo gojek tolong masalah di selesai kan . dan xxxuserxxx sy udah follow up lg ya ini .,halo gojek . tolong masalah diselesaikan . dan xxxuserxxx saya sudah follow up lagi ini .,"[1, 2, 3, 9, 5, 22, 0, 0, 0, 4, 11, 12, 13, 14, 17, 0, 0, 18, 21, 0, 0, 23, 10, 0]","[2, 2, 2, 2, 2, 4, 3, 3, 3, 2, 2, 2, 2, 2, 5, 3, 3, 2, 4, 3, 3, 4, 2, 2]",24
"tanya aja pasien2 bpjs yg marah2 hari ini , kenyang bgt ih dimarahin gegara "" bpjs ribet "" hadeuuh ~","tanya saja pasien - pasien bpjs yang marah - marah hari ini . saya kenyang sekali dimarahi gara - gara "" bpjs yang merepotkan .","[1, 3, 0, 5, 0, 6, 7, 9, 0, 11, 0, 12, 14, 0, 18, 0, 0, 0, 19, 23, 0, 0, 0, 24, 25, 26, 34, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 4, 3, 5, 3, 2, 2, 4, 3, 5, 3, 2, 5, 3, 4, 3, 3, 3, 2, 6, 3, 3, 3, 2, 2, 2, 6, 3, 3, 3, 3, 3, 3, 3, 2]",35
"sy pindah kartu simpati lama ke xxxnumberxxx g . katanya ada bonus kuota internet , tp kok sy ga dapet . mhon penjelasannya !","saya pindah kartu simpati lama ke xxxnumberxxx g . katanya ada bonus kuota internet , namun mengapa saya tidak mendapatkannya ? mohon penjelasannya !","[2, 0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 28, 0, 0, 0, 0, 0, 0, 0, 0, 29, 30, 0]","[4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 10, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2]",31
gw top up kok saldonya berkurang sendiri gimana tuh,"saya top - up kenapa saldonya berkurang sendiri , bagaimana itu ?","[2, 0, 3, 5, 0, 6, 7, 8, 11, 0, 0, 0]","[4, 3, 4, 4, 3, 2, 2, 2, 7, 3, 3, 2]",12
saldo shopeepay sya belum kembali . nomor pemesanan : xxxnumberxxx xxxnumberxxx xxxnumberxxx xxxnumberxxx xxxnumberxxx xxxnumberxxx xxxnumberxxx xxxnumberxxx xxxnumberxxx xxxnumberxxx xxxnumberxxx tn24,saldo shopee pay saya belum kembali . nomor pemesanan : xxxnumberxxx xxxnumberxxx xxxnumberxxx xxxnumberxxx xxxnumberxxx xxxnumberxxx xxxnumberxxx xxxnumberxxx xxxnumberxxx xxxnumberxxx xxxnumberxxx tn24 .,"[1, 2, 3, 7, 0, 0, 0, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 0]","[2, 2, 2, 5, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2]",71
"sudah kak budi , tolong ditindak lanjuti yah . makasih","sudah kak budi , tolong ditindaklanjuti . terima kasih .","[1, 2, 3, 4, 5, 10, 0, 0, 0, 0, 13, 0, 0, 0]","[2, 2, 2, 2, 2, 4, 3, 3, 3, 3, 6, 3, 3, 2]",14
hah ? jadi nanya nya nanti aja ya kalo udah ada masalah ? kalo sblm gak usah ?,hah ? jadi tanyanya nanti saja ya kalau sudah ada masalah ? kalau sebelum tidak usah ?,"[1, 2, 3, 7, 0, 0, 0, 9, 0, 12, 0, 0, 13, 14, 19, 0, 0, 0, 0, 20, 21, 0]","[2, 2, 2, 5, 3, 3, 3, 4, 3, 5, 3, 3, 2, 2, 6, 3, 3, 3, 3, 2, 2, 2]",22
halo min mohon d bales dm saya,halo admin mohon dibalas pesan saya .,"[1, 3, 0, 8, 0, 0, 0, 0, 9, 0]","[2, 4, 3, 5, 3, 3, 3, 3, 4, 2]",10
memang ini provider isiny bangsat alias maling dan penipu konsumen,memang ini provider isinya bangsat alias maling dan penipu konsumen .,"[1, 2, 3, 6, 0, 0, 7, 8, 9, 10, 11, 12, 13, 0]","[2, 2, 2, 4, 3, 3, 2, 2, 2, 2, 2, 2, 4, 2]",14
min kebijakan baru kah dana dilepas tanggal xxxnumberxxx padahal tanggal xxxnumberxxx pembeli udah konfirmasi pesanan,"admin , kebijakan barukah dana dilepas tanggal xxxnumberxxx ? padahal tanggal xxxnumberxxx pembeli sudah konfirmasi pesanan .","[2, 0, 3, 5, 0, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 0, 23, 24, 0]","[5, 3, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 4, 2]",25
maap kak nomor saya kena sedot pulsa rp xxxnumberxxx sdh xxxnumberxxx kali ngisi gimana unreg nya mohon solusinya trim,maaf kak . nomor saya terpotong pulsanya rp2000 . sudah xxxnumberxxx kali isi . bagaimana unregnya ? mohon solusinya . terima kasih .,"[3, 0, 0, 4, 5, 9, 0, 0, 0, 10, 11, 12, 13, 14, 15, 22, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 27, 29, 0, 30, 32, 0, 0]","[4, 3, 3, 4, 2, 4, 3, 3, 3, 4, 7, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 6, 3, 3, 3, 2, 5, 3, 2, 7, 3, 2]",33
ayo dong m - bca collab sama kai biar makin mudah . liat tampilan klikpay di henfon tuh ga enak,ayo m - bca kolaborasi dengan kai agar makin mudah . lihat tampilan klikpay di handphone itu tidak nyaman .,"[1, 3, 0, 4, 5, 9, 0, 0, 0, 11, 0, 12, 13, 15, 0, 16, 17, 18, 19, 26, 0, 0, 0, 0, 0, 0, 0]","[2, 2, 3, 2, 2, 5, 3, 3, 3, 4, 3, 2, 2, 4, 3, 2, 2, 2, 2, 8, 3, 3, 3, 3, 3, 3, 2]",27
"min , kenapa jaringan idup mati terus ya ? kudu pindah2 apn baru konek .","admin , kenapa jaringan selalu hidup mati ? harus pindah - pindah apn baru tersambung .","[2, 0, 3, 4, 7, 0, 0, 10, 0, 0, 12, 0, 14, 0, 15, 16, 19, 0, 0, 20, 0]","[4, 3, 2, 2, 5, 3, 3, 2, 3, 3, 4, 3, 5, 3, 2, 2, 4, 3, 3, 2, 2]",21
ini min minta tolong di cek sudah sampe mana . masa sudah xxxnumberxxx minggu blm sampe . tolong banget min di update smp mana,"ini min , minta tolong diperiksa sudah sampai mana . masa , sudah xxxnumberxxx minggu belum sampai . tolong banget admin , diperbaharui sampai mana .","[1, 2, 3, 4, 7, 0, 0, 9, 0, 10, 11, 12, 13, 14, 15, 16, 17, 18, 22, 0, 0, 0, 23, 24, 29, 0, 0, 0, 0, 30, 0]","[2, 2, 4, 2, 4, 3, 3, 4, 3, 2, 2, 4, 2, 2, 2, 2, 2, 2, 5, 3, 3, 3, 2, 2, 7, 3, 3, 3, 3, 4, 2]",31
ga ada yang mau ngambil karena destinasinya jauh ?,tidak ada yang mau mengambil karena destinasinya jauh ?,"[2, 0, 3, 4, 8, 0, 0, 0, 9, 10, 11, 12, 13, 0]","[4, 3, 2, 2, 4, 3, 3, 3, 2, 2, 2, 2, 2, 2]",14
besok aku ke kampus jam xxxnumberxxx . pesen grabnya dari sekarang . minn saldo ovoku tinggal xxxnumberxxx xxxnumberxxx k . kalau aku pesen grab bsk tinggal xxxnumberxxx rupiah,"besok aku ke kampus jam xxxnumberxxx . pesan grabnya dari sekarang . admin , saldo ovo aku tinggal xxxnumberxxx ribu . jika aku pesan grab besok , tinggal xxxnumberxxx rupiah .","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 0, 0, 15, 16, 17, 18, 19, 22, 0, 0, 23, 39, 0, 26, 27, 28, 29, 30, 52, 0, 0, 0, 0, 0, 0, 42, 0, 46, 0, 0, 43, 25, 0, 0, 47, 48, 49, 50, 51, 37, 53, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 3, 2, 2, 2, 2, 2, 5, 3, 3, 2, 4, 3, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 6, 3, 2, 3, 3, 2, 5, 3, 3, 2, 2, 2, 2, 2, 4, 4, 2]",54
"tapi pas berangkatnya lebih murah , ini gimana si ? botani geser xxxnumberxxx km ?","tetapi , saat berangkatnya lebih murah , ini bagaimana ? botani bergeser xxxnumberxxx km ?","[7, 0, 0, 4, 5, 6, 8, 3, 11, 0, 0, 12, 15, 0, 0, 16, 17, 18, 19, 20, 21, 22, 0]","[4, 3, 3, 2, 2, 2, 4, 4, 4, 3, 3, 2, 4, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2]",23
mau tanya no pesanan xxxnumberxxx kapan dikirimnya ya ? dari kemarin masih pengemasan blm berubah,mau bertanya nomor pesanan xxxnumberxxx kapan dikirimnya ? dari kemarin masih pengemasan belum berubah .,"[1, 4, 0, 0, 5, 6, 7, 8, 9, 10, 11, 12, 14, 0, 15, 16, 17, 18, 19, 22, 0, 0, 23, 0]","[2, 5, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 4, 3, 3, 4, 2]",24
xxxnumberxxx xxxnumberxxx hari kayak gini ke bsd aja bermasalah kenapa ya,xxxnumberxxx xxxnumberxxx hari seperti ini . ke bsd saja bermasalah . mengapa ya ?,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 0, 0, 15, 17, 0, 19, 0, 20, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 3, 3, 2, 4, 3, 5, 3, 4, 2]",21
jangan tolak aku ya xxxuserxxx udah sering ditolak di dunia nyatapun,jangan tolak aku ya xxxuserxxx . sudah sering ditolak di dunia nyata juga .,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 0, 11, 12, 13, 14, 16, 0, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 5, 3, 2, 2, 2, 2, 5, 3, 2]",17
baik intinya kuota trf gratis ke rekening bank itu xxxnumberxxx kali ya,"baik . intinya , kuota transfer gratis ke rekening bank itu maksimal xxxnumberxxx kali ya .","[1, 2, 3, 6, 0, 0, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 0]","[2, 4, 4, 4, 3, 3, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 4, 2]",19
"saya baru saja dm , mohon di cek dm nya . terima kasih","saya baru saja dm , mohon diperiksa dm - nya . terima kasih .","[1, 2, 3, 4, 5, 6, 9, 0, 0, 10, 11, 12, 13, 14, 0]","[2, 2, 2, 2, 2, 2, 4, 3, 3, 4, 2, 2, 2, 4, 2]",15
xtra kuota kok ga ada di aplikasi ?,xtra kuota kenapa tidak ada di aplikasi ?,"[1, 2, 3, 6, 0, 0, 7, 8, 9, 10, 0]","[2, 2, 2, 5, 3, 3, 2, 2, 2, 2, 2]",11
"kak , tadi coba mau beli pulsa telkomsel xxxnumberxxx xxxnumberxxx xxxnumberxxx k , tapi koq dibatalkan mulu ya ? apa stok nya lagi kosong ?","kak , tadi coba mau beli pulsa telkomsel xxxnumberxxx xxxnumberxxx xxxnumberxxx k , tapi kenapa dibatalkan terus ? apa stoknya lagi kosong ?","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 0, 32, 0, 0, 0, 33, 34, 36, 0, 37, 38, 39, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 4, 3, 3, 3, 2, 2, 4, 3, 2, 2, 2, 2]",40
"selamat pagi min xxxuserxxx , tolong trouble ticket id ttb000003452245 di follow up . terima kasih","selamat pagi admin xxxuserxxx , tolong tiket bermasalah id ttb000003452245 di follow up . terima kasih .","[1, 2, 4, 0, 5, 6, 7, 8, 9, 15, 0, 0, 0, 0, 0, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 0]","[2, 2, 4, 3, 2, 2, 2, 2, 2, 5, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2]",31
siapp terimakasih ya . mungkin karena saya udah terlalu malam juga kayaknya itu ya haha .,"siap , terima kasih . mungkin karena saya sudah terlalu malam juga hahaha .","[1, 5, 0, 0, 0, 6, 7, 8, 10, 0, 11, 12, 16, 0, 0, 0, 18, 0, 19, 0]","[2, 6, 3, 3, 3, 2, 2, 2, 4, 3, 2, 2, 2, 3, 3, 3, 4, 3, 2, 2]",20
": mas , agak cpt ya udh laper nih : oke mba , ditunggu : sama nnti temenin saya ya mas rumah lagi sepi nih : .","mas , tolong sedikit lebih cepat ya . saya sudah lapar . siap mbak , ditunggu . sama nanti , tolong temani saya ya mas . rumahnya lagi sepi .","[2, 0, 3, 7, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 17, 19, 0, 26, 0, 0, 0, 0, 0, 16, 27, 29, 0, 30, 34, 0, 0, 25, 0]","[2, 3, 2, 7, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 4, 3, 9, 3, 3, 3, 3, 3, 8, 2, 5, 3, 2, 4, 3, 3, 2, 2]",35
"dear admin , apakah kuota transfer dan cashout gabungan atau berbeda ? thanks","dear admin , apakah kuota transfer dan cashout gabungan atau berbeda ? terima kasih .","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 0, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 3, 2]",16
mantappu belanja eh dapat bonus . yuk yg disekitaran boleh rapatkan barisan berburu bonus lewat xxxnumberxxx store terdekat,mantap belanja eh dapat bonus . yuk yang disekitaran boleh rapatkan barisan berburu bonus lewat xxxnumberxxx store terdekat .,"[1, 3, 0, 4, 5, 6, 7, 8, 10, 0, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 0]","[2, 2, 3, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2]",27
"min , jaringan xxxnumberxxx g dilokasi ini error . tolong dibantu cek dong . tks before","admin , jaringan xxxnumberxxx g dilokasi ini error . tolong dibantu cek . terima kasih sebelumnya .","[2, 0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 0, 23, 0, 0, 0, 0]","[4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 7, 3, 3, 3, 2]",24
kantor post pulo gadung buka sampai jam berapa ya ? saya pengen melakukan pembayaran,kantor pos pulo gadung buka sampai jam berapa ? saya ingin melakukan pembayaran .,"[1, 3, 0, 4, 5, 6, 7, 8, 9, 11, 0, 12, 14, 0, 15, 16, 0]","[2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 4, 3, 2, 4, 2]",17
"jaringan bermasalah ga ada ? kemarin baru ngisi , sore ini sudah lemot parah , blm fup ya ! sinyal perbaiki daerah neglasari , tangerang .","jaringan bermasalah tidak ada ? kemarin baru mengisi , sore ini sudah lambat parah . belum fup ! sinyal perbaiki daerah neglasari , tangerang .","[1, 2, 4, 0, 5, 6, 7, 10, 0, 0, 11, 12, 13, 16, 0, 0, 33, 0, 0, 0, 21, 23, 0, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 20, 0]","[2, 2, 4, 3, 2, 2, 2, 4, 3, 3, 2, 2, 2, 4, 3, 3, 2, 3, 3, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2]",35
top up brizi dikenakan biaya atau gratis ? minimal top up berapa ?,apakah top up brizi dikenakan biaya atau gratis ? minimal top up berapa ?,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]","[4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",16
min mau nanya kalo beli paket combo ada kuota lokal nh itu tuh apa ya ?,"admin , ingin bertanya . kalau membeli paket kombo terdapat kuota lokal , itu apa ?","[7, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 12, 14, 0, 16, 0, 18, 0, 19, 0]","[10, 3, 3, 3, 3, 3, 3, 6, 3, 3, 3, 2, 4, 3, 2, 3, 2, 3, 2, 2]",20
kya engga asing ini tempat 🤔,seperti tidak asing tempat ini .,"[5, 0, 0, 0, 0, 7, 9, 6, 0, 0]","[5, 3, 3, 3, 3, 2, 4, 2, 3, 2]",10
u drunk xxxuserxxx ? lol cc,kamu mabuk xxxuserxxx ? hahaha,"[5, 0, 0, 0, 0, 6, 7, 8, 9, 12, 0, 0, 0]","[5, 3, 3, 3, 3, 2, 2, 2, 2, 5, 3, 3, 2]",13
min undang jd star seller dong . syarat2 sdh terkumpul nich . wkwk,"admin , undang jadi start seller dong . syarat - syarat sudah terkumpul . hahaha .","[2, 0, 5, 0, 0, 6, 7, 8, 9, 12, 0, 0, 14, 0, 19, 0, 0, 0, 0, 0]","[5, 3, 5, 3, 3, 2, 2, 2, 2, 6, 3, 3, 2, 3, 6, 3, 3, 3, 3, 2]",20
"masalahnya email saya pada akun tsb lupa password , saya sudah mengikuti cara mengganti email hanya saja tidak bisa terganti email tsb",masalahnya email saya pada akun tersebut lupa password . saya sudah mengikuti cara mengganti email hanya saja tidak bisa terganti email tersebut .,"[1, 2, 3, 4, 5, 7, 0, 8, 10, 0, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 0, 0]","[2, 2, 2, 2, 2, 4, 3, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 3, 2]",25
pesta kuota apa ya min ?,pesta kuota apa admin ?,"[1, 2, 3, 6, 0, 0, 7, 0]","[2, 2, 2, 4, 3, 3, 2, 2]",8
gak gitu min disini pada demo2 gakjls kasian para driver yang uangnya di gopay kaya saya min,"tidak seperti itu admin , di sini pada demo - demo tidak jelas , kasihan para driver yang uangnya di gopay seperti saya admin .","[17, 0, 0, 0, 0, 6, 13, 0, 0, 0, 0, 0, 0, 14, 15, 16, 18, 5, 19, 20, 22, 0, 24, 0, 0]","[8, 3, 3, 3, 3, 2, 9, 3, 3, 3, 3, 3, 3, 2, 2, 2, 4, 4, 2, 2, 4, 3, 5, 3, 2]",25
jp xxxphonexxx paket blm sampe kepenerima tapi sudah tertulis diterima,jp xxxphonexxx paket belum sampai ke penerima tapi sudah tertulis diterima .,"[1, 2, 3, 4, 5, 6, 13, 0, 0, 0, 0, 0, 0, 14, 15, 16, 17, 0]","[2, 2, 2, 2, 2, 2, 7, 3, 3, 3, 3, 3, 3, 2, 2, 2, 4, 2]",18
